人工智能训练师,2300,5000,1,无锡市新吴区清源路20号大学科技园立业楼,大专,经验不限,30,澳鹏科技,100-500人,['计算机软件'],民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求及岗位职责】</strong></p><p>1.&nbsp;专科及以上学历，信息技术类相关专业；</p><p>2&nbsp;. 有较强的逻辑能力和文本理解能力，知道问题的核心提问点是什么，能快速理解问题点；</p><p>3. 细致认真、有较强的沟通表达能力、学习能力强、态度端正、工作积极；</p><p>4. 熟悉电脑操作、熟悉 office 软件的基本使用。</p><p><br></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【实习薪资】</strong></p><p>2300保底+绩效+住宿+双休</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作时间】</strong></p><p>8小时工作制，做5休2&nbsp;</p><p><br></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【其他福利】</strong></p><p>过节福利，免费住宿，住宿为4人间精装公寓</p>']"
跨境电商运营助理,6000,10000,1,深圳南联恒裕科技园(东北门)管理处二楼,大专,经验不限,5,倍思特,100-500人,['电子商务'],民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【岗位职责】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1.负责跨境电商平台店铺运营管理，产品上架，店铺维护和优化listing页面，确保帐号安全；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2. 处理每日订单，平台邮件，以及各类售后问题，维护各项指标；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3.辅助运营开发新品以及其他运营相关工作。</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【职位要求】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1. 大专及以上学历，英语过四级及以上。能力性格突出者，英语水平可放宽考虑。</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2. 沟通协调能力强，理解能力强，上进心强，处事灵活，想挣大钱。</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3. 勤奋好学，积极向上，有团队合作精神和独立工作能力，善于思考和学习，有良好的职业道德。</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【薪资架构】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">试用期：4-6k底薪+全勤+奖金+加班餐补</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">转正：4-6k底薪+全勤+奖金+加班餐补+提成</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">底薪根据经验能力浮动无上限！！！！</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【工作时间】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">08:30-11:50，13:20-18:00（大小周）</span></p>']"
运维实习生,2000,3000,1,集团总部地址：济南市高新区浪潮路1036号  浪潮科技园,本科,经验不限,0,浪潮,500-1000人,"['数据服务', '计算机软件']",合资,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><ol><li><span style=\\""color: rgb(51, 51, 51);\\"">负责日常系统巡检，发现问题并解决问题；</span></li><li><span style=\\""color: rgb(51, 51, 51);\\"">负责数据巡检，日常事件处理；</span></li></ol><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】</strong></p><ol><li>本科及以上学历，计算机及相关专业；</li><li>2024届、2025届毕业生</li></ol><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作地点】</strong></p><ul><li>济南</li></ul><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【竞聘方式】</strong></p><ul><li>欢迎大家推荐、投递，感兴趣的同学可以将简历投递至<strong style=\\""color: rgb(0, 102, 204);\\""><u>xurui07@inspur.com</u></strong></li><li>简历命名格式为：意向地+岗位+学校+专业+浪潮通信</li></ul>']"
大数据开发,2200,3000,1,辽宁沈阳,本科,经验不限,5,凯捷,5000-10000人,"['互联网', '软件']",民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】 </strong></p><p>协助大数据平台、ETL程序的搭建，商业智能报表的研发、日常维护和优化，以及后台数据库需求开发。 </p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】 </strong></p><p>（3、4、5满足其中一项即可）：</p><p>1.本科及以上在读或应届毕业生，计算机软件、数学等相关专业优先 </p><p>2..英语四级水平及以上，能够使用英文进行流利的交流沟通 </p><p>3.扎实的软件语言基础，熟悉SQL开发，了解Oracle/DB2/MySQL等一种主流数据库及常用优化方法。 </p><p>4.扎实的编程能力，了解常见数据平台架构者优先：例如 Hadoop，Spark，Hive，Storm，Kafka, Control-M 等 </p><p>5.商业智能报表的研发，了解常见报表开发工具，如PowerBI， Tableau， SmartBI等 </p><p>6.强烈的进取心和责任感, 极强的学习能力 </p><p>7.具备良好的团队合作精神、文档和沟通能力 </p><p>8.具有较强逻辑思维能力和表达能力 全职5天实习+毕业后转正，考试、答辩可以请假 </p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【薪资待遇】</strong><strong> </strong></p><p>实习2200-3000，提供住宿； 转正预计5-8K，13薪，不提供住宿</p>']"
技术开发 （前端、后端、SFDC、.net 、云计算等）,2000,4000,1,沈阳 上海 北京,本科,经验不限,5,凯捷,5000-10000人,"['互联网', '软件']",民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p>通过JAVA、.NET、ANDROID、IOS等程序参与程序的设计、开发和维护，满足全球客户的业务需求 </p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】</strong></p><p>1. 本科在读或应届毕业生，计算机软件相关专业 </p><p>2.英语四级水平，能够使用英文进行基本的听说读写 </p><p>3.扎实的软件语言基础，熟悉Java、Vue、.Net、Android等开发语言 </p><p>4 .强烈的进取心和责任感, 极强的学习能力 </p><p>5.具备良好的团队合作精神、文档和沟通能力 </p><p>6.具有较强逻辑思维能力和表达能力，热爱软件开发事业</p>']"
项目（开发）实施工程师,3000,8000,1,广州市白云区永平街集贤路109号6层627单元,大专,经验不限,0,九悦科技,少于50人,"['智能硬件', '互联网']",民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】 </strong></p><p>1.智能助理系统项目实施、产品测试等工作； </p><p>2.通过开发工具，按照自动化设计需求，开发并部署实施项目； </p><p>3.用户培训、系统测试、上线交付、现场测试、相关文档编写等；</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\""> 【岗位要求】</strong></p><p>1. 大学本科及以上学历，计算机、信息系统、软件工程等相关专业； </p><p>2.掌握Java / Javascript或go语言或者.net语言中任何一门开发语言；</p><p>3.掌握mysql或oracle等主流数据库，熟练掌握数据库安装、运维以及基本操作指令; </p><p>4. 熟悉 windows操作系统及及相关软件维护技术；熟悉Office等办公软件； </p><p>5.逻辑思维清晰，有较强的沟通能力、解决问题的能力和现场组织能力； </p><p>6.有较强的客户服务意识，能接受出差； </p><p>7.责任心强、勤奋、抗压能力强、诚信、靠谱； </p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【薪资待遇】 </strong></p><p>薪资：3k-8k，第二、第四、第七个月根据每月的绩效考核及能力和表现，有调整薪资机会；KPI绩效+浮动绩效+实习期出差有补贴+项目提成+年底奖金（转正3个月后）。 </p><p><strong style=\\""color: rgb(0, 102, 204);\\"">福利：</strong>五险一金（毕业）、项目提成、年底奖金、定期培训、定期团建、法定假日、绩效奖金、一对一辅导</p>']"
影像开发,13000,22000,1,无锡新吴区华勤技术股份有限公司无锡研发中心D栋3楼,本科,1-3年,0,华勤,10000人以上,['计算机软件'],上市公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><ol><li>负责事业部产品 Camera 开发工作；</li><li>对于项目中使用的 Camera 器件性能是否可能达标作出风险评估和可行性分析；</li><li>调试 Camera 各种效果，如预览、拍照、摄像等等。</li></ol><p><br></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】</strong></p><ol><li>本科及以上学历；</li><li>电子，通讯，计算机及相关专业；</li><li>英语 CET4及以上；</li><li>良好的分析与解决问题能力、学习能力、创新能力、团队合作精神；</li><li>摄影经验者优先。</li></ol><p><br></p>']"
NLP算法工程师,20000,30000,1,广州,本科,经验不限,0,探迹,1000-9999人,['互联网'],合资,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p> <span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">1、负责研究和开发自然语言处理（NLP）和大型语言模型（LLM）的相关技术，及各个应用，特别是命名实体识别、信息抽取、知识图谱构建；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">2、结合应用需求，设计并优化模型架构，提升模型性能；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">3、负责模型的训练、调优、验证、部署。确保模型在实际场景中的高效性能；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">4、深入理解业务场景，与团队协作，提出创新性解决方案，推动项目进展。</span></p><p><br></p><p><strong style=\\""background-color: rgb(255, 255, 255); color: rgb(0, 102, 204);\\"">【任职要求】</strong></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\""><span class=\\""ql-cursor\\"">\ufeff</span>1、计算机科学、人工智能、语言学等相关专业本科及以上学历；</span></p><p><span style=\\""color: rgb(34, 34, 34);\\"">2、2年以上NLP和深度学习领域相关经验，有实际相关项目经验优先；</span></p><p><span style=\\""color: rgb(34, 34, 34);\\"">3、熟练掌握Pytorch等主流深度学习框架；</span></p><p><span style=\\""color: rgb(34, 34, 34);\\"">4、对NLP领域的经典模型（BERT、Llama等）有深入理解，熟悉常用的NLP任务，能独立进行模型训练和优化；</span></p><p><span style=\\""color: rgb(34, 34, 34);\\"">5、具备良好的逻辑思维、沟通协作能力和学习能力，能够独立解决问题。</span></p>']"
数据编绘（住宿+工作餐）,2400,4000,1,深圳龙华观澜锦绣科学园,大专,经验不限,10,凯立德,150-500人,"['互联网', '数据服务']",民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p>1、按要求完成图面丰富元素的编绘；</p><p>2、按专项数据要求，完成业务部门要求的数据编绘；</p><p>3、按计划完成数据提交，完成专项数据编绘和提交</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\""> 【任职要求】</strong></p><p>1、测绘、地信、计算机相关专业；</p><p>2、具有一定学习能力，逻辑能力，沟通表达能力，善于思考和总结；</p><p>3、责任心强，具有团队合作精神，工作稳定性好，服从公司安排。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\""> 【入职要求】</strong></p><p>1、实习期半年以上；</p><p>2、遵纪守法、诚实守信、无不良或处分记录；</p><p>3、成绩优良、证件资料真实；</p><p>4、服从公司岗位调配；</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【实习员工薪酬待遇】 </strong></p><p>1、 实习津贴：基本工资 2400（实习满六个月上调为 2600）+加班津贴+餐补， 月均收入 3800 元左右；</p><p>2、工作时间：5 天 8 小时工作制，双休、法定节假日休；</p><p>3、商业保险：10 万元人生意外伤害保险；</p><p>4、餐食、住宿：工作餐+住宿（水电费自付）；</p><p>5、健康体检：入职体检；</p><p>6、文化生活：定期员工活动（每月活动经费 50 元/人）；</p><p>7、实习奖励：过节费、优秀实习生奖励。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【职业晋升】</strong></p><p>公司设置完善的职业职业机制，只要你够努力纵向横向晋升无虞</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【竞聘方式】 </strong></p><p>可通过泰迪内推平台投递简历或对接泰迪老师投递简历；</p>']"
算法工程师（24届）,7000,8000,1,坂田金荣达工业园,本科,1-3年,0,软通动力,10000人以上,"['互联网', '计算机软件']",上市公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】</strong></p><p>1、数学 统计学相关专业优先；&nbsp;</p><p>2、具备良好的沟通能力，能够与团队成员协作；&nbsp;</p><p>3、熟练使用办公软件；&nbsp;</p><p>4、热衷于学习和成长，具备较强的学习能力和团队合作精神</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【任职要求】</strong></p><p>1、24年毕业的，计算机专业，理工科、统计学专业。&nbsp;</p><p>2、熟悉Python技能。&nbsp;</p><p>3、oracle、MySQL等数据库，优先数学 统计学， 最好在大学里面专业是算法的，不要单纯的Python 想去做算法，计算机专业 ，有算法经验</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作地点】</strong></p><p>深圳龙岗区坂田金荣达</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【薪资待遇】</strong></p><p>转正薪资：7~8k，试用期80%</p>']"
运维工程师,6000,11000,1,成都武侯区吉瑞二路188号2栋1单元8层,本科,1-3年,0,虹科电子,100-499人,['通信/网络设备'],民营公司,"['<p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【工作内容】</strong></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">1. 负责公司所有云服务器运维工作（阿里云/腾讯云/谷歌云），包括服务器管理、故障处理、日志分析和监控、数据库管理、病毒查杀、网站搬家等，确保服务器稳定运行</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">2. 负责公司所有业务官网前端管理工作，解决网站提速、无法访问、wordpress相关问题，保障公司网站平稳有效运行</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">3. 基于公司发展需求，优化公司网站、服务器规划及配置，参与网站搭建工作和建站方法研究，提供技术支持</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">4. 处理日常网站域名、备案等相关事宜</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">5. 定期提交公司服务器网站运维报告，对网络运行状况进行全面掌握</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">6. 负责相关技术文档的编写和整理，便于维护和升级，提高网站负责人运维能力</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">\ufeff</span></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【任职资格】</strong></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">1.本科或以上学历，计算机/网络安全/IT运维等相关专业优先，不低于2年服务器运维工作经验，特别优秀者可放松年限条件</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">2.具备良好的网络安全知识和技能，有网站病毒处理经验，能够预防和应对各类服务器和网站运维事件</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">3.熟悉阿里云、腾讯云、谷歌云、AWS云服务器运维操作</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">4.熟悉WordPress/Dreamweaver等建站工具，了解建站技术优先</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">5.熟练掌握Linux，了解数据库管理方法，熟悉SQL、HTML、CSSS等代码语言</span></p><p><span style=\\""color: rgb(51, 51, 51); background-color: rgb(255, 255, 255);\\"">6.性格稳重、踏实、细心、思路清晰，有良好的沟通能力和协作能力，强烈的责任心</span></p>']"
需求分析工程师,9000,14000,1,珠海香洲区派诺科技园创新8路88号,本科,1-3年,0,珠海派诺,500-999人,['智能硬件'],上市公司,"['<p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【岗位职责】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、负责业务需求调研、收集、分析，形成需求规格说明书、并对客户需求进行跟踪、管理；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、负责项目方案深化设计、深度挖掘、分析，参与到系统设计环节，和研发团队一起完成系统功能概要设计；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、负责系统后台软件系统搭建、系统测试、系统调试以及问题排查；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">4、负责整理系统部署实施文档、协助系统的交付；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">5、负责操作说明文档、问题排查文档以及宣传文档等编写；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">6、组织与推动产品的上线实施，协助进行相关项目管理工作。</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【任职资格】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、本科及以上学历，电力系统、自动化、电子信息、建筑电气等专业优先、熟练掌握Visio、Office、XMind等办公软件；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、具备电气方面的基本专业知识，具有较强的逻辑思维能力、分析能力；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、具备问题调查、总结、分析的一般能力；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">4、具备良好的文档撰写能力；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">5、具有良好的沟通交流能力；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">6、具备积极向上和刻苦努力的精神，能承受一定的工作压力。</span></p>']"
鸿蒙元服务应用软件测试,4000,5500,1,深圳市南山区深圳湾生态创新中心1区3栋,大专,经验不限,20,软通动力,10000人以上,"['互联网', '计算机软件']",上市公司,"['<p>华为HarmonyOS提供的一种面向未来的服务提供方式，是有独立入口、免安装、可为用户提供一个或多个服务的新型应用程序形态；目前文旅020元服务平台就有近5000+的，市场前景宽广，发展空间巨大。</p><p><br></p><p>25届大专起，9月20号前到岗，一轮电话面试，实习期4-5.5K，项目周期2周~1个月，培训期2天。</p><p>如果转正6-8k，是否转正要看实习的表现和项目的情况，当前项目不确认延续性，目前属于纯实习</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【岗位要求】</strong></p><p>1. 25年毕业，大专及以上学历，对测试感兴趣，具备良好的学习能力和责任心，有鸿蒙认证相关证书优先考虑。</p><p>2. 熟悉软件测试流程和方法，有一定的测试经验。</p><p>3. 掌握常用的测试工具和技术。</p><p>4. 吃苦耐劳，具备良好的沟通能力和团队合作精神，能够与开发人员、产品经理等密切协作。</p><p>5. 具备较强的逻辑思维能力和问题分析能力，能够快速定位和解决问题。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作地点】</strong></p><p>深圳湾生态创新中心1区3栋</p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【简历投递】</strong>：简历命名：鸿蒙元服务应用软件测试+姓名+深圳</p>']"
技术服务工程师（可实习）,4500,4500,2,广东省深圳市宝安区西乡街道南昌社区固戍二路99号(南昌第二工业区东区),本科,经验不限,2,海柔创新科技,150-500人,"['电子商务', '互联网']",合资,['<p>【岗位职责】</p><p>1.负表和客户沟通IT服务监控事项，协调客户和公司IT人员时间，跟进部署进度；</p><p><br></p><p><br></p><p>【任职要求】</p><p>1、本科及以上学历;语言流畅、表达清晰；</p><p>2、对计算机基础概念有一定了解，如服务器、数据库、邮件等；</p><p>3、工作积极主动，认真负责。具备较强的责任心，团队合作能力;</p><p>4、熟练使用办公软件，如Excel、Word、PowerPoint等；</p><p>5、有销售经验优先；</p>']
数据标注实习（25届）,3000,3600,2,广州海珠区磨碟沙地铁站东升云鼎大厦7、8、9楼 ,本科,经验不限,10,玄武科技,500-1000人,['互联网'],上市公司,"['<p><strong style=\\""color: rgb(0, 102, 204);\\"">【工作职责】</strong></p><p>1、使用AI标注软件对图片数据进行标注，对标注图片作质检反馈与标注修正；</p><p>2、与标注管理员沟通，根据反馈改进标注结果质量及标注进度</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\""> 【任职资格】 </strong></p><p>1、25届在校学生，专业不限，可全职实习三个月以上优先；</p><p>2、耐心细致，认真负责，具有良好的学习理解能力；</p><p>3、熟悉基本的电脑操作，对标注工作有热情，保持高效率及高准确性。</p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204);\\"">【数据标注实习生】</strong></p><p>①25届同学优先；</p><p>②实习工资一天100+13餐补；不包住</p><p>③工作时间：9:00-12:00,13:30-18:00，周末双休</p><p>④公司地址：广州海珠区磨碟沙地铁站东升云鼎大厦7、8、9楼&nbsp;</p>']"
助理需求分析师,4200,5100,2,广州,本科,经验不限,0,佰聆数据,150-500人,"['数据服务', '互联网']",合资,"['<p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【岗位职责】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、负责客户需求收集、整理、分析和设计，并编写需求文档；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、基于项目对需求进行管理，负责项目中需求评审和影响分析；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、完成领导交办的其他相关工作，积极参与项目建设，维护项目团队和谐。</span></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【任职要求】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、本科及以上学历，计算机、数据相关专业；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、熟悉使用常见的数据结构，具备数据分析编程基础，熟悉数据收集、清洗和处理工作，具备一定的统计分析能力；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、熟练使用axure、xmind、visio等设计软件；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">4、做事认真负责，具备实施类文档编写，及汇报材料编写能力；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">5、良好的沟通能力和团队合作精神，能够独立完成工作任务。</span></p>']"
助理前端开发工程师,6000,8000,1,广州黄埔区,本科,经验不限,0,佰聆数据,150-500人,"['数据服务', '互联网']",合资,"['<p><strong style=\\""background-color: rgb(255, 255, 255); color: rgb(0, 102, 204);\\"">【岗位职责】</strong></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">1、根据公司开发规范，完成上级指定的开发任务，编写相关的技术文档；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">2、有独立的见解和思考，能独立沟通理解业务需求，对存在的风险问题有一定的识别能力；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">3、独立进行程序单元、功能的测试，及时完成所负责的任务，并协助测试团队完成集成测试；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">4、负责及时对BUG库中的软件问题跟踪修复；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">5、具备良好的需求分析能力和设计开发能力，积极参与到产品的功能与架构优化中。</span></p><p><br></p><p><strong style=\\""background-color: rgb(255, 255, 255); color: rgb(0, 102, 204);\\"">【任职要求】</strong></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">1、本科及以上学历，计算机相关专业，2025年毕业应届生；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">2、熟悉HTML5、CSS和JavaScript，了解Vue、Angular，React任意一种框架；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">3、理解并掌握JavaScript语言核心技术Dom、Ajax、JSON等，深刻理解W3C标准，掌握HTTP及相关网络协议，了解ECMAScript5；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">4、了解NodeJS/NPM/WebPack前端工具链，能熟练使用Web调试工具；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">5、了解echarts或d3等图表组件库；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">6、热爱前端技术，具备较强的逻辑思维和抽象思维能力，善于分析、沟通和表达；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">7、学习能力强，具有良好的团队合作精神和执行力，思路开阔，积极上进；</span></p><p><span style=\\""background-color: rgb(255, 255, 255); color: rgb(34, 34, 34);\\"">8、具有良好的编程习惯，熟练使用git等团队协作工具。</span></p>']"
项目助理（交付）,4500,5100,2,广州,本科,经验不限,0,佰聆数据,150-500人,"['数据服务', '互联网']",合资,"['<p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【岗位职责】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、负责项目交付规范，完成项目过程文档编辑工作；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、负责跟进项目开发交付过程，组织推进包括但不限于项目立项、项目需求分析、项目测试、安全测评、业务验证、验收等流程推进；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、跟进新功能UAT测试问题闭环；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">4、完成领导工作安排任务，积极参与项目建设，维护项目团队和谐。</span></p><p><br></p><p><br></p><p><strong style=\\""color: rgb(0, 102, 204); background-color: rgb(255, 255, 255);\\"">【任职要求】</strong></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">1、本科及以上学历，计算机、数据相关专业；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">2、熟悉使用常见的数据结构，具备数据分析编程基础，具备数据模型设计开发经验，熟悉数据收集、清洗和处理工作，具备一定的统计分析能力；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">3、熟练使用axure、xmind、visio等设计软件；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">4、做事认真负责，具备实施类文档编写，及汇报材料编写能力；</span></p><p><span style=\\""color: rgb(34, 34, 34); background-color: rgb(255, 255, 255);\\"">5、良好的沟通能力和团队合作精神，能够独立完成工作任务。</span></p>']"
